,Name,Image_Title,Ingredients
64,Grilled Tuna with White Bean and Charred Onion Salad,img22653.jpg,"1 tablespoon grated lemon rind2 tablespoons fresh lemon juice1/2 teaspoon Dijon mustard1/2 teaspoon olive oil1/4 teaspoon freshly ground black pepper1 garlic clove, minced4 (6-ounce) tuna steaksCooking spray1 medium Vidalia or other sweet onion, cut into 1/4-inch-thick slices3 tablespoons red wine vinegar1 tablespoon olive oil1/4 teaspoon salt1/4 teaspoon freshly ground black pepper1/4 teaspoon Dijon mustard1 garlic clove, minced1/2 cup chopped seeded peeled cucumber1/4 cup chopped flat-leaf parsley1 tablespoon capers1 (15-ounce) can cannellini beans, rinsed and drained6 cups mixed salad greens"
65,The Pizza Project,img04460.jpg,"3/4 cup warm water1 Tbs. milk2 tsp. active dry yeast2 cups all-purpose flour1/2 tsp. salt3 Tbs. olive oil2 Tbs. olive oil2 garlic cloves, chopped1 can (28 oz.) peeled plum tomatoes, choppedSalt and pepper, to tasteSalt and pepper, to tasteCherry tomatoes, thyme and shredded dried mozzarellaCherry tomatoes, thyme and shredded dried mozzarellaCherry tomatoes, thyme and shredded dried mozzarellaItalian sausage and tomato sauceItalian sausage and tomato sauceBacon, crème fraîche (or sour cream) and thinly sliced onionBacon, crème fraîche (or sour cream) and thinly sliced onionBacon, crème fraîche (or sour cream) and thinly sliced onionProsciutto or pancetta, sage, mushroom and mozzarellaProsciutto or pancetta, sage, mushroom and mozzarellaProsciutto or pancetta, sage, mushroom and mozzarellaProsciutto or pancetta, sage, mushroom and mozzarella"
66,Cumin Chips,img21971.jpg,4 teaspoons fresh lime juice2 teaspoons canola oil1/2 teaspoon ground cumin12 (6-inch) corn tortillasCooking spray1/4 teaspoon salt
67,Chutney Baked Brie,img05408.jpg,"1 (2.2 pound) wheel Brie cheese2 teaspoons ground curry powder1 (12 ounce) jar mango chutney1 cup chopped cashews1 French baguette, cut into 1/2 inch slices"
68,Curried Chicken Salad in Lettuce Cups,img17001.jpg,"1/4 cup slivered almonds1 cup mayonnaise2 teaspoons curry powder1/2 teaspoon paprika3 scallions, white and light green parts only, thinly sliced1/2 cup golden raisins4 cups shredded roasted chicken, skin and bones removed (from a 3-lb. rotisserie chicken)Salt and pepperSalt and pepper16 small Boston lettuce leaves"
69,Wagon Wheel Taco Pasta Salad,img05970.jpg,"1lb wagon wheel pasta1 can black beans, drained and rinsed1 10oz package frozen corn (I don't even bother thawing it, because I always make this at least a few hours before serving, so it plenty of time to defrost)2 medium tomatoes, seeded and diced8oz shredded Mexican-blend cheese1 1/2 cups salsa1/2 cup olive oil3-4 tbsp lime juice1 tbsp cumin1-2 tsp chili powder2 garlic cloves, mincedfreshly ground salt & pepperfreshly ground salt & pepper1/2 cup chopped fresh cilantro1 avocado, diced"
70,Strawberry Corn Muffins,img11610.jpg,"1 1/2 cups chopped dried strawberries3 cups plus 1 tablespoon all-purpose flour1 1/2 cups milk1/2 pound (2 sticks) unsalted butter, melted and cooled3 large eggs1 cup sugar, plus more for sprinkling1 cup yellow cornmeal2 tablespoons baking powder1 1/2 teaspoons salt"
71,Nectarine-Pecan Cookie Tarts,img18026.jpg,"1/3 cup coarsely chopped pecans1/4 cup sugar1 1/4 cups all purpose flour1/4 teaspoon salt1/2 cup (1 stick) chilled unsalted butter, cut into 1/2-inch cubes1/4 cup coarsely chopped pecans2 tablespoons sugar2 tablespoons (1/4 stick) unsalted butter, room temperature1 large egg white4 firm but ripe unpeeled nectarines, halved, pitted1/3 cup apricot preserves1 tablespoon water"
72,Pressure Cooker Walking Tacos,img24254.jpg,"1 tablespoon vegetable oil1 large onion, diced2 cloves garlic, minced1/2 teaspoon kosher salt1/4 cup chili powder blend1 tablespoon cumin1/2 teaspoon cocoa powder1/2 teaspoon cinnamon1/4 teaspoon ground cloves1 cup water (or substitute beer)2 1/2 pounds ground turkey1 teaspoon kosher salt1 tablespoon brown sugar1 (14.5 ounce) can diced tomatoes with green chiles (Muir Glen Fire Roasted with green chiles, or Ro*Tel tomatoes)Salt and fresh ground black pepperSalt and fresh ground black pepperShredded cheese (cheddar or Mexican blend)SalsaShredded lettuceSour creamDiced onionsHot sauce (I like El Yucateco Green Habareno, for real heat. But use your favorite.)"
73,Sage-rubbed Pork Tenderloins with Sage Butter,img03433.jpg,"2 tablespoons crumbled dried sage1 1/2 teaspoons brown sugar1 1/2 teaspoons coarse kosher salt1 teaspoon garlic powder1 teaspoon freshly ground black pepper2 3/4- to 1-lb. pork tenderloins6 tablespoons butter, preferably unsalted2 tablespoons olive oil1/4 cup packed fresh sage leaves, plus sprigs for garnish, if you like1 garlic clove, slivered1 teaspoon mashed anchovy fillet, or salt to tasteOlive-oil or vegetable-oil spray"
74,Grilled Halibut II,img19181.jpg,6 (6 ounce) fillets halibut2 tablespoons olive oil2 tablespoons fresh lime juice1/2 teaspoon dried thyme1/2 teaspoon dried basil1/4 teaspoon dried oregano1/8 teaspoon dried rosemary
75,Revueltos (Creamy Spanish-Style Scrambled Eggs),img20367.jpg,"3 tablespoons extra virgin olive oil1/2 cup diced cooked potatoes (see note above)1/2 cup cooked greens such as spinach or kale (see note above)2 medium garlic cloves, minced (about 2 teaspoons)Kosher salt and freshly ground black pepperKosher salt and freshly ground black pepper4 eggs, beaten and seasoned with salt and pepper"
76,Chipotle-Cheddar Scones,img07977.jpg,"2 cups all-purpose flour (about 9 ounces)1 tablespoon baking powder1/2 teaspoon salt3 tablespoons chilled butter, cut into small pieces3/4 cup fat-free sour cream1/2 cup (2 ounces) shredded reduced-fat sharp cheddar cheese1 tablespoon water1 tablespoon minced chipotle chile, canned in adobo sauce1 tablespoon minced chipotle chile, canned in adobo sauce1 large egg, lightly beatenCooking spray"
77,Caramel Flan,img10046.jpg,3/4 cup sugar4 eggs1 3/4 cups water1 (14 ounce) can EAGLE BRAND® Sweetened Condensed Milk (NOT evaporated milk)1/2 teaspoon vanilla extract1/8 teaspoon salt
78,Vegetable Minestrone,img07575.jpg,"1 bunch Swiss chard, rinsed thoroughly4 medium tomatoes2 cans (14 1/2 oz. each) cannellini beans, rinsed and drained, divided2 tablespoons olive oil4 cloves garlic, minced2 medium carrots, peeled and cut into 1/4-in. dice2 medium zucchini, quartered lengthwise and cut into 1/4-in. pieces1/2 teaspoon salt1/2 cup dry white wine2 cups shredded savoy or green cabbage1 can (14 1/2 oz.) chickpeas (garbanzos), rinsed and drained3- to 4-in. parmesan cheese rind4 cups reduced-sodium chicken brothAbout 1/2 cup freshly shredded parmesan"
79,Thai Peanut Chicken Tacos with Pineapple Slaw,img16631.jpg,"8-10 flour tortillas2 chicken breasts, chopped into bite-size pieces1/3 cup soy sauce1/3 cup brown sugar2 Tbsp lemon or lime juice2 Tbsp fish sauce2 tsp fresh ground ginger (or 3/4 tsp dried ground ginger)4 cloves garlic, minced1-2 tsp sriracha hot sauce1 Tbsp dried basil1/2 tsp black pepper1 tsp cornstarch1/3 cup crunchy peanut butter2 cups fresh chopped pineapple3 cups packaged broccoli slaw1/2 of a cucumber, peeled and sliced into matchsticks1/4 of a red bell pepper, chopped2 Tbsp chopped green onion1 Tbsp brown sugar1 Tbsp lemon or lime juicesalt and peppersalt and pepper"
80,Chicken Jambalaya,img06802.jpg,"2 Tbsp. vegetable oil3/4 lb. boneless chicken thighs or breasts, cut into cubes1 cup ham, cut into very thin strips (about 5 oz.)1 can (14-1/2 to 16 oz.) seasoned diced tomatoes in juice, undrained1-1/2 cups water1 can (4 oz.) diced green chilies, undrained1 package Knorr® Vegetable recipe mix1 cup uncooked rice"
81,Puerto Nuevo-Style Lobster Tacos,img00515.jpg,"6 1 1/2-pound live lobsters, rinsed1 cup (2 sticks) butter, meltedToasted-Garlic Rice with Fresh Herbs and LimeToasted-Garlic Rice with Fresh Herbs and LimeCrunchy Pear SalsaWarm flour tortillasLime wedges"
82,Beef Tacos,img16772.jpg,"1 tablespoon canola oil1 large onion, finely chopped1 jalapeno chile, mincedCoarse salt and ground pepperCoarse salt and ground pepper2 cloves garlic, minced1 tablespoon chili powder1/2 teaspoon ground cumin1 pound ground beef1 can (14 1/2 ounces) diced tomatoes, with juice8 (6-inch) corn tortillasOptional Toppings: cilantro, iceberg lettuce, diced jalapenos, pickled jalapenos, Monterey Jack cheese, sour creamOptional Toppings: cilantro, iceberg lettuce, diced jalapenos, pickled jalapenos, Monterey Jack cheese, sour creamOptional Toppings: cilantro, iceberg lettuce, diced jalapenos, pickled jalapenos, Monterey Jack cheese, sour creamOptional Toppings: cilantro, iceberg lettuce, diced jalapenos, pickled jalapenos, Monterey Jack cheese, sour creamOptional Toppings: cilantro, iceberg lettuce, diced jalapenos, pickled jalapenos, Monterey Jack cheese, sour creamPico de Gallo, optionalGuacamole, optional"
83,Chi Chi’s Chicken Chimichangas,img27199.jpg,"2 tablespoons unsalted butter4 tablespoons vegetable oil1 yellow onion, chopped3 cloves garlic, minced1 jalapeno pepper, diced (remove seeds for less heat)1 1/2 teaspoons chili powder1/2 teaspoon ground cumin1/4 teaspoon ground cinnamonsea or kosher salt1 small tomato, chopped, plus more for topping2 tablespoons chopped fresh cilantro2 1/2 cups shredded rotisserie chicken or cooked chicken, cut into bite-size pieces1/4 cup sour cream, plus more for serving1 (15-ounce) can refried beans4 (10-inch) flour tortillas1 cup shredded Monterrey jack cheese, plus more for toppingMexi-sauce, for topping (recipe below)Shredded lettuce, for toppingMexican rice, for serving1/2 cup onion, chopped2 garlic cloves, mincedpinch of each: chile powder, cumin, sugar and saltpinch of each: chile powder, cumin, sugar and saltpinch of each: chile powder, cumin, sugar and saltpinch of each: chile powder, cumin, sugar and salt2 (4 ounce) cans green chiles, drained and rinsed1 cup chicken broth"
84,Mexican Hot Pineapple Drink,img20183.jpg,5 oz Masa11 oz Pineapple pulp (blended fresh pineapple)4 oz piloncillo (raw sugar) or brown sugar2 cups cubed pineapplewater
85,Summer-Squash Salad with Herbs and Pecorino Fresco,img07748.jpg,"1 pound small young summer squashes (about 8), cut into 1/4-inch-thick rounds (halved if large)2 tablespoons fresh oregano or thyme leaves1 tablespoon extra-virgin olive oilfreshly ground pepper6 ounces pecorino fresco, crumbled (about 1 1/2 cups; www murrayscheese com)"
86,Cappuccino-Fudge Cheesecake,img25509.jpg,"1 9-ounce box chocolate wafer cookies6 ounces bittersweet (not unsweetened) or semisweet chocolate, coarsely chopped1/2 cup (packed) dark brown sugar1/8 teaspoon ground nutmeg7 tablespoons hot melted unsalted butter1 1/2 cups whipping cream20 ounces bittersweet (not unsweetened) or semisweet chocolate, chopped1/4 cup Kahlúa or other coffee-flavored liqueur4 8-ounce packages cream cheese, room temperature1 1/3 cups sugar2 tablespoons all purpose flour2 tablespoons dark rum2 tablespoons instant espresso powder or coffee crystals2 tablespoons ground whole espresso coffee beans (medium-coarse grind)1 tablespoon vanilla extract2 teaspoons mild-flavored (light) molasses4 large eggs1 1/2 cups sour cream1/3 cup sugar2 teaspoons vanilla extractEspresso coffee beans (optional)"
87,Red Snapper in Acqua Pazza,img19625.jpg,"2 tablespoons extra-virgin olive oil2 large garlic cloves, minced1 1/2 cups diced onion4 cups cherry tomatoes (2 pints)2 teaspoons kosher salt, divided1/2 teaspoon crushed red pepper1/4 teaspoon black pepper1 cup dry white wine, preferably Italian4 (6-ounce) red snapper or other firm white fish fillets8 ounces uncooked spaghetti2 tablespoons chopped fresh parsley4 lemon wedges"
88,Curry Salmon with Broccoli,img03966.jpg,"1 1/2 cups uncooked long grain white rice3 cups water2 pounds broccoli, chopped2 (10.75 ounce) cans condensed cream of celery soup1 cup mayonnaise1 cup white wine2 teaspoons curry powder2 pounds salmon fillets, bones and skin removed"
89,Honey-Chipotle Turkey Meatballs,img19149.jpg,"1 1/2 pounds ground turkey1/2 yellow onion, diced small2 garlic cloves, minced1/2 teaspoon fine salt1/4 teaspoon ground pepper2 tablespoons honey1 to 2 tablespoons chopped chipotle chiles in adobo sauce2 teaspoons cider vinegar1 tablespoon extra-virgin olive oil"
90,White and Green Bean Salad,img11298.jpg,1 cup cannellini beans1 cup steamed green beans1/2 cup orange segments1 tablespoon olive oil2 tablespoons orange juice1/8 teaspoon cumin1 teaspoon chopped chivesSalad greens
91,Grilled Tofu with Ratatouille Vegetables,img21903.jpg,"1 cup organic vegetable broth1/2 cup fresh orange juice1/2 cup dry rosé wine2 teaspoons dried herbes de Provence2 tablespoons olive oil1 tablespoon olive paste1/2 teaspoon kosher salt1/4 teaspoon freshly ground black pepper4 garlic cloves, minced1 (14-ounce) package extra-firm tofu, cut into 8 (3/4-inch-thick) slices3 small eggplants, each cut lengthwise into 4 slices3 small zucchini, each cut lengthwise into 4 slices1 Vidalia or other sweet onion, cut into 1/2-inch-thick slices1 large red bell pepper, cut into 8 wedges4 small tomatoesCooking spray2 tablespoons chopped fresh basil1 tablespoon chopped fresh parsley1 tablespoon chopped fresh thyme"
92,Roasted Chicken with Warm Bread Salad,img02613.jpg,"1 chicken, 4 to 4 1/2 lb., patted dryKosher salt and freshly ground pepper, to taste6 fresh thyme sprigs2 bay leaves1 yellow onion, sliced1 Tbs. olive oil5 cups bread cubes (from country-style loaf), tossed in olive oil and toasted in the oven1 Tbs. currants2 Tbs. red wine vinegar1 Tbs. water1/2 tsp. sugar2 green onions, white and light green portions, sliced1/2 cup chopped fresh flat-leaf parsleyZest of 1 lemon4 oz. arugula"
93,Panko-Breaded Fish Sticks,img04280.jpg,"2 cups panko (coarse Japanese breadcrumbs)1 cup all-purpose flour2 large eggs, lightly beatenCoarse salt and freshly ground pepperCoarse salt and freshly ground pepperVegetable oil, for frying1 pound sole fillet, cut into 1-by-3-inch pieces"
94,Snap Pea Sauté,img11368.jpg,1 tablespoon dark sesame oil1 tablespoon minced peeled fresh ginger2 cups trimmed sugar snap peas2 cups trimmed snow peas1 tablespoon rice vinegar1 1/2 teaspoons lower-sodium soy sauce2 teaspoons toasted sesame seeds
95,Croutons,img20538.jpg,"8 thin, frozen slices firm pumpernickel bread1 tablespoon butter, melted3 tablespoons olive oil"
96,Mexican Baked Strawberry Empanadas,img14964.jpg,½ c. sugar2 Tbsp. cornstarch½ c. water½ stick of butter (1/4 cup)1 tsp. almond vanilla1 small carton strawberriesraw flour tortillas (recipe here)¼ c. melted buttercinnamon and sugar to tastecinnamon and sugar to taste
97,Down Home Baked Beans,img02396.jpg,"1 pound bacon2 (28 ounce) cans baked beans1 (12 ounce) bottle chili sauce1 large sweet onion, chopped2 cups packed brown sugar"
98,Spicy Tartar Sauce,img03567.jpg,"2 cups reduced-fat mayonnaise1 hard-cooked egg, peeled and chopped1/4 onion, minced2 tablespoons dill pickle relish2 teaspoons cayenne pepper1 teaspoon seasoned salt"
99,"Chinese Sticky Rice Cake with Coconut Milk, Steamed and Fried",img15524.jpg,"300g sticky (glutinous) rice flour40g rice flour280g Chinese slab sugar (蔗糖)330ml water100ml coconut milk1-2 pcs red dates, optional, for decoration2 eggs, beaten (for 2 cakes)yields two 13 cm cakes of about 3 cm thick"
100,Mom’s Best Braised Duck Leg,img12826.jpg,"2 kilograms (4.5 pounds) duck legs with thigh30 grams (1.4 ounces) scallions, chopped20 grams (3/4 ounces) ginger, sliced1 tablespoon peanut oil (or vegetable oil)1 teaspoon Sichuan peppercorn4 tablespoons Shaoxing wine2 tablespoons light soy sauce1 tablespoon dark soy sauce1 tablespoon sugar1/2 teaspoon salt"
101,Tamarind Rice,img26588.jpg,"1 cup Basmati rice, cleaned, rinsed & drained2 cups boiling water2 tablespoons ghee1/2 cup Tamarind pulp (extracted from the dried fruit) OR1/4 cup tamarind concentrate diluted with 1/4 cup water1/4 cup Sesame oil (the light untoasted variety)1 tablespoon black mustard seeds1 tablespoon dehusked split white Urad dal2-4 dried red Arbol chiles, broken into pieces1/8 teaspoon Asafetida powder1 sprig Curry leaves, torn1/2-3/4 cup canned chickpeas rinsed and drained1 teaspoon dark brown sugar1/4 toasted sesame seeds, crushed lightly1/4 cup Skinned, roasted and lightly crushed peanutssalt to taste.Extra Sesame Oil for drizzling."
102,Watercress and Mushroom Salad with Lime Vinaigrette,img12632.jpg,"1 teaspoon Dijon mustard1 teaspoon red wine vinegar1 tablespoon lime juice1/4 cup olive oil1/4 teaspoon kosher saltblack pepper1 bunch watercress (about 4 cups)4 white mushrooms, thinly sliced (about 1/4 pound)"
103,Filet of Beef with Raisin and Pepper Sauce,img24470.jpg,"1/2 cup golden raisins1/4 cup cognac or ArmagnacOne (1 1/2 pound) beef tenderloin, trimmed of fat and cut into 4 piecesCoarse salt1 teaspoon coarsely ground whole pink peppercorns1 teaspoon coarsely ground whole green peppercorns1/2 teaspoon coarsely ground whole black peppercorns1/2 teaspoon coarsely ground Szechuan peppercorns1 whole allspice, coarsely ground1 Indonesian peppercorn (sarawak), coarsely ground1/2 teaspoon Asian pepper (quebeb), coarsely ground1 tablespoon olive oil1 tablespoon unsalted butter, cut into pieces1/3 cup unsalted beef stock or low-sodium canned beef brothFingerling PotatoesSautÃ©ed Spinach Sauteed Spinach"
